id,userid,yearReg,companyName,companyWebsite,contactName,contactEmail,contactPhone,companyAddress1,companyAddress2,companyCity,companyState,companyZip,additionalContactInfo,previousAttendance,industry,majors,positionsAvailable,degreesNeeded,companyRegLocations,onlineEmpApplication,applicationHiringPolicy,numberRepsAttending,preferableDateofAttendance,attendingReception,companyProfile,paymentAddress1,paymentAddress2,paymentCity,paymentState,paymentZip,eligibleForDiscount,sponsorshipClass,dateCreated,dateModified,Building
99,149,2013,Twitter,twitter.com,Christian Bogeberg,christian@twitter.com,424-442-9776,1355 Market Street,Suite 900,San Francisco,California,94103,"Judy Cheong judy@twitter.com
Jennifer Roberts jroberts@twitter.com
Mel Heydari melh@twitter.com",Yes,Computer Software,CE:CS:EE:EP:,Full-time:Summer Internship:Co-Op:,PhD:Masters:Bachelors:,West Coast:Northeast:,"https://twitter.com/jobs/university_positions
https://twitter.com/jobs/positions?jvi=ofRmVfw7,Job",1,6,Monday September 23,Yes,"The fastest, simplest way to stay close to everything you care about.

Twitter is a real-time information network that connects you to the latest stories, ideas, opinions and news about what you find interesting. Simply find the accounts you find most compelling and follow the conversations.",1355 Market Street,Suite 900,San Francisco,California,94103,,Diamond,5/6/2013 16:00,5/6/2013 16:00,EECS
87,42,2013,Twolipps TESTING Contact Table,www.twolipps.com,Connie Lippert,conlippert99@yahoo.com,734-355-8094,1275 N. Silo Ridge Dr.,Bldg 4 Room 2,Austin,Texas,48108,Alex Voss,No,Consulting,CE:CS:IOE:,Co-Op:,Bachelors:,Midwest:,TESTING,1,2,Monday September 23,Yes,TEST,,,,none,,,,5/2/2013 20:04,5/2/2013 20:05,EECS
78,70,2013,U.S. Nuclear Regulatory Commission,usnrc.gov,Kimberly English,kimberly.english@nrc.gov,301-287-0711,MailStop: 03A44M,,Washington,DC,20555,,Yes,Government,CHEME:CIVIL:EE:ENV:MFE:ME:NERS:,Full-time:,Masters:Bachelors:,Northeast:Midwest:Southeast:,,2,2,Monday September 23,No,"The mission of the U.S. Nuclear Regulatory Commission is to license and regulate the nation's civilian use of byproduct, source, and special nuclear materials in order to ensure the adequate protection of public health and safety, promote the common defense and security, and to protect the environment.",,,,none,,,,5/2/2013 9:11,5/16/2013 11:35,EECS
59,81,2013,Unilever,http://www.unilever.com/,Theresa Hui,theresa.hui@unilever.com,201-894-7572,700 Sylvan Avenue,D3-HR Agile,Englewood Cliffs,New Jersey,7632,"Vincent Dipietro - 
Vincent.dipietro@unilever.com
Julie Percifield - 
Julie.percifield@unilever.com",Yes,Consumer Products,CHEME:CIVIL:EE:EP:ENV:IOE:IP:MFE:MSE:ME,Full-time:Summer Internship:Co-Op:,Masters:Bachelors:,West Coast:Southwest:Northeast:Northwest:Midwest:Southeast:,,2,8,Monday September 23,Yes,"Unilever is one of the world’s leading suppliers of fast moving consumer goods with operations in over 100 countries and sales in 190. Consumers buy 170 billion Unilever packs around the world every year, and our products are used over two billion times a day.  Working to create a better future every day, we help people feel good, look good and get more out of life with brands and services that are good for them and good for others.",,,,none,,,Gold,5/1/2013 12:01,5/1/2013 12:01,EECS
204,261,2013,Union Pacific Railroad,www.UP.jobs,Kaitlyn Braithwait,kebraith@up.com,402-544-7088,1400 Douglas Street,,Omaha,Nebraska,68179,,Yes,Transportation,CIVIL:CE:CS:EE:ME:EE Systems:,Full-time:Summer Internship:Co-Op:,Masters:Bachelors:,Midwest:,www.UP.jobs,1,10,Tuesday September 24,Yes,"Union Pacific Railroad is a high tech, Fortune 200 transportation company.  We operate in 23 states over the western two-thirds of the nation.",1400 Douglas Street,STOP 330,Omaha,Nebraska,68179,,Platinum,6/20/2013 9:44,6/20/2013 9:44,EECS
287,356,2013,United States Postal Service,www.usps.com/employment,Edward Young,edward.b.young@usps.gov,202-268-6953,"475 L'Enfant Plaza, SW",,Washington,DC,20260,,Yes,Government,CE:CS:EE:ENV:FE:IOE:MFE:ME:EE Systems:,Full-time:,Masters:Bachelors:,Southeast:,,2,1,Tuesday September 24,No,,"475 L'Enfant Plaza, SW",,Washington,DC,20260,,,7/30/2013 12:59,7/30/2013 12:59,EECS
238,298,2013,Urban Science Applications Inc.,www.urbanscience.com,Melissa Thon,methon@urbanscience.com,313.748.7414,400 Renaissance Center,Suite 2900,Detroit,Michigan,48243,,Yes,Consulting,CS:IOE:,Full-time:Summer Internship:,Masters:Bachelors:,Midwest:,http://www.urbanscience.com/careers,1,4,Tuesday September 24,No,"Urban Science is a business-solutions company focused on supporting the needs of the sales and marketing function of the automotive industry. We leverage a scientific methodology to help our client partners sell more vehicles, improve profitability and increase customer loyalty. In short, we guide business through science — and we've been doing this since 1977. Today we have a team of more than 850 employees throughout 19 global offices.",,,,none,,,,7/10/2013 12:18,7/10/2013 12:18,EECS
269,338,2013,USAA,www.usaa.com/careers,Amanda Moser,amanda.moser@usaa.com,210.498.1001,9800 Fredericksburg Rd,,San Antonio,Texas,78288,shawna.thissen@usaa.com,Yes,Finance,CE:CS:EE:EE Systems:,Full-time:Summer Internship:,Masters:Bachelors:,Midwest:,Please apply at www.usaa.com/careers,2,3,Tuesday September 24,Yes,"As a Fortune 200 financial services company with more than $113.5 billion in owned and managed assets, USAA is on a mission — to facilitate the financial security of our members, the men and women of the U.S. military and their families worldwide. Headquartered on a showcase campus in San Antonio, TX, USAA attributes its long-standing success to its most valuable resource, our 24,000 employees.",,,,none,,,,7/24/2013 8:14,7/24/2013 8:22,EECS
220,281,2013,"ViaSat, Inc.",www.viasat.com,Vanessa Wang,vanessa.wang@viasat.com,760-476-2598,6155 El Camino Real,,Carlsbad,California,92009,,Yes,Telecommunications,CE:CS:EE:ME:EE Systems:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,West Coast:Southwest:Northeast:Southeast:,www.viasat.com/careers/openings,1,3,Tuesday September 24,No,"ViaSat produces innovative satellite and other digital communication products that enable fast, secure, and efficient communications to any location. We bring today’s new communication applications to people out of reach of terrestrial networks, in both the commercial and government sectors, with a variety of networking products and services.",,,,none,,,,6/28/2013 10:33,6/28/2013 10:33,EECS
146,198,2013,VMware,http://www.vmware.com/jobs/university-relations/,Peggy Hsu,phsu@vmware.com,650-427-7355,3401 Hillview Ave,,Palo Alto,California,94304,,Yes,Computer Software,CE:CS:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,West Coast:Southwest:Northeast:,,1,5,Tuesday September 24,Yes,,,,,none,,,,5/21/2013 10:36,5/21/2013 10:36,EECS
250,270,2013,W.W. Grainger,www.grainger.com,Susan Cansler,susan.cansler@grainger.com,847-535-4118,100 Grainger Pkwy,,Lake Forest,Illinois,60045,,Yes,Materials & Construction,CE:CS:EE:IOE:ME:EE Systems:,Full-time:Summer Internship:,Bachelors:,Midwest:,,1,4,Tuesday September 24,Yes,"Grainger (NYSE: GWW), with 2012 sales of $9.0 billion, is the leading broad line supplier of facilities maintenance products in North America with operations in U.S., Mexico, Canada, Asia, Europe, and Latin America 

Grainger is a Fortune 500 company and a perennial member of Fortune magazine's Most Admired Companies list.",,,,none,,,,7/15/2013 13:45,7/15/2013 13:45,EECS
30,78,2013,Waste Management,www.wm.com/careers,Alex Brown,abrown14@wm.com,713-265-1302,1001 Fannin St.,Suite 4000,Houston,Texas,77002,,No,Environmental,CE:CS:EE:ENV:IOE:IP:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,Southwest:Northeast:,,2,2,Monday September 23,Yes,"Waste Management is the nation's largest provider of environmental services, and is seeking talented Information Technology applicants to drive innovation as a leader in routing, logistics, information sciences, and more.",,,,none,,,,5/1/2013 8:20,5/1/2013 8:20,EECS
305,373,2013,Weather Underground,http://www.wundergroud.com,Bryan Read,bryan@wunderground.com,415-983-2629,550 Kearny St,Suite 600,San Francisco,California,94108,John Celenza: john.celenza@weather.com,Yes,Environmental,AOSS:CS:,Full-time:,PhD:Masters:Bachelors:,West Coast:,,2,3,Tuesday September 24,No,"Weather Underground, founded 1995, is one of the most comprehensive weather sites in the world, boasting over 60 languages. The wunderground.com site specializes in real-time delivery of current weather conditions, detailed forecasts, and severe advisories. It remains the market innovator for web-based weather delivery including historical conditions, city searches, personal weather stations, and user-uploaded WunderPhotos.",,,,none,,,,8/5/2013 15:05,8/5/2013 15:05,EECS
200,236,2013,West Monroe Partners,www.westmonroepartners.com,Stephanie Scott,sscott@westmonroepartners.com,312-602-4000,222 W. Adams,11th Floor,Chicago,Illinois,60606,,No,Consulting,CE:CS:EE:IOE:EE Systems:,Full-time:Summer Internship:Co-Op:,Masters:Bachelors:,Northwest:Midwest:,,2,3,Monday September 23,Yes,"West Monroe Partners is a North American, business and technology consulting firm focused on guiding organizations through projects that fundamentally transform their business.",,,,none,,,,6/18/2013 13:15,6/18/2013 13:15,EECS
157,208,2013,Westinghouse Electric Company,www.westinghousenuclear.com,Cristina Stinelli,stinelcl@westinghouse.com,412-374-5086,1000 Westinghouse Drive,,Cranberry Twp,Pennsylvania,16066,,Yes,Energy,CIVIL:CE:CS:EE:IOE:ME:NERS:,Full-time:Summer Internship:,Masters:Bachelors:,Northeast:Northwest:Southeast:,,2,3,Tuesday September 24,No,"Energize your career with Westinghouse Electric Company! Our commitment to safe, clean nuclear energy is second to none. If you are interested in being a part of an organization that values exceeding customer expectations and providing future generations around the globe with emission-free energy, we want to hear from you!",,,,none,,,,5/28/2013 7:45,5/28/2013 7:45,EECS
40,86,2013,Whirlpool Corporation,www.whirlpoolcorp.com,Lisa Boothroyd,Lisa_S_Boothroyd@whirlpool.com,269-923-4569,2000 N M-63,MD 2002,Benton Harbor,Michigan,49022,,Yes,Consumer Products,CHEME:CE:EE:IOE:MSE:ME:,Full-time:Summer Internship:,Masters:Bachelors:,Midwest:,www.whirlpoolcareers.com,2,6,Monday September 23,No,"Whirlpool Corporation is a Fortune 150 company and is the world's leading manufacturer and marketer of major home appliances, including washers and dryers, refrigerators, dishwashers, ranges and cooktops, and KitchenAid portable appliances.  The company has annual sales of more than $19 billion, more than 68,000 employees, and more than 60 manufacturing and technology research centers around the world.",,,,none,,,,5/1/2013 9:27,5/1/2013 9:27,EECS
249,310,2013,Williams International,www.williams-int.com,Caralynn Rustad,crustad@williams-int.com,248-960-2466,2280 E. West Maple,,Commerce Township,Michigan,48390,,Yes,Aerospace,AERO:EE:ME:,Full-time:Summer Internship:,Masters:Bachelors:,Midwest:,www.williams-int.com,2,4,Tuesday September 24,No,"Williams International is a world leader in the development, manufacture and support of small gas turbine engines.  The privately owned company is headquartered in Walled Lake, Michigan.

A second facility, located in Ogden, UT, is the most modern and efficient gas turbine design-to-production facility in the world.",,,,none,,,,7/15/2013 13:34,7/15/2013 13:34,EECS
48,96,2013,Wolverine Trading LLC,http://www.wolve.com,Liz Conway,WolverineCareers@wolve.com,312-884-3446,175 W. Jackson Blvd.,Suite 200,Chicago,Illinois,60604,,Yes,Banking,CE:CS:FE:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,Midwest:,Please apply via the careers section of our website.,2,4,Monday September 23,No,"Founded in 1994, Wolverine is a diversified financial institution specializing in proprietary trading, asset management, order execution services, and technology solutions. We are recognized as a market leader in derivatives valuation, trading, and value-added order execution across global equity, options, and futures markets.",175 W. Jackson Blvd.,Suite 200,Chicago,Illinois,60604,,Gold,5/1/2013 10:05,5/1/2013 10:05,EECS
212,271,2013,Workday,www.workday.com,Sonata Perez-Rodriguez,sonata.perez@workday.com,925951-9361,6230 Stoneridge Mall Road,,Pleasanton,California,94588,,No,Computer Software,CE:CS:EE:FE:IOE:IP:ME:,Full-time:Summer Internship:Co-Op:,PhD:Masters:Bachelors:,West Coast:,www.workday.com/college_recruiting,1,4,Monday September 23,Yes,"Workday is the leading provider of enterprise cloud applications for human resources and finance. Workday delivers Human Capital Management, Financial Management, Payroll, Time Tracking, Procurement, and Employee Expense Management applications to the world’s largest organizations. Hundreds of companies, ranging from medium-sized to the Fortune 50, are gaining business value from Workday.",6230 Stoneridge Mall Road,,Pleasanton,California,94588,,,6/25/2013 13:04,6/25/2013 13:04,EECS
69,124,2013,WorkForce Software,www.workforcesoftware.com,Judy Konya,jkonya@workforcesoftware.com,734-377-9368,"38705 Seven Mile Road, Suite 300",,Livonia,Michigan,48152,Diana Farnham - dfarnham@workforcesoftware.com,Yes,Computer Software,CE:CS:,Full-time:Summer Internship:,Masters:Bachelors:,Midwest:,www.workforcesoftware.com/careers,2,6,Monday September 23,Yes,"WorkForce Software, LLC is the leader in workforce management solutions for large employers with complex policies and compliance concerns. Our EmpCenter solution enables strategic HR by automating and streamlining interactions between the employer and its workforce.",,,,none,,,Platinum,5/1/2013 14:00,5/1/2013 14:00,EECS
211,269,2013,Yahoo!,careers.yahoo.com,Jackie Bernardo,jackieb@yahoo-inc.com,808-222-6065,701 First Ave.,,Sunnyvale,California,94089,,Yes,Computer Software,CE:CS:,Full-time:Summer Internship:,PhD:Masters:Bachelors:,West Coast:Northeast:,Please apply to the intern or New College Grad job posting on the students page at careers.yahoo.com.,1,8,Tuesday September 24,Yes,"Yahoo! is focused on making the world's daily habits inspiring and entertaining. By creating highly personalized experiences for our users, we keep people connected to what matters most to them, across devices and around the world. 

We keep consumers plugged into the topics and people they care about, helping them get more out of the digital world so that they can get more out of life.",701 First Ave,,Sunnyvale,California,94089,,Diamond,6/25/2013 11:33,6/25/2013 11:33,EECS
54,102,2013,Yelp,www.yelp.com,Elena Hernandez,elenah@yelp.com,415-230-6515,706 Mission Ave. 9 FL,,San Francisco,California,94103,newgradjobs@yelp.com,Yes,Computer Software,CE:CS:EE:,Full-time:Summer Internship:Co-Op:,PhD:Masters:Bachelors:,West Coast:,Please give the recruiter your resume during the career fair.,1,4,Monday September 23,Yes,"Yelp has been changing the nature of how people share local knowledge and find out about what's going on in their city and beyond since 2004. We're one part community, one part local city guide, with an opinion on everything from mechanics and martini bars to dentists and dining, and everything in between. Doesn't that sound like something you'd want to be involved in? We have a scrappy team of software engineers here at Yelp and we need more!",706 Mission Ave. 9 FL,,San Francisco,California,94103,,,5/1/2013 10:56,5/1/2013 10:56,EECS
97,108,2013,"Zimmer, Inc.",http://careers.zimmer.com,Brandi Surratt,zimmercampus@rightthinginc.com,800-295-4550,1800 West Center Street,,Warsaw,Indiana,46580,,No,Healthcare Products & Services,BME:IOE:ME:,Full-time:Summer Internship:Co-Op:,Bachelors:,Midwest:,,1,5,Monday September 23,Yes,"Zimmer is a global leader in musculoskeletal health care, and has been a driving force in the rapid growth of the orthopaedic health care space.  With an unwavering focus on the needs of patients and surgeons, Zimmer has become an industry leader and a trusted brand in hospitals around the world.",3401 Technology Dirve,,Findlay,Ohio,46584,,,5/6/2013 12:43,5/6/2013 12:43,EECS
